Employer_ID,City_ID,Contract_ID,StartDate,EndDate,Renewal_Flag,Job_Slots,Total_Contract_Value,Applications,Apply_Start_Clicks,Click_Market_Value,Job_Listings
4415547,4267,2258772,05-09-2017,04-10-2017,1,15,495,30,85,2139.25,0
1477627,8344,1098156,13-05-2016,12-06-2016,1,15,1245,0,155,4970.45,25
1711413,10821,1171392,13-06-2016,12-07-2016,1,15,495,0,0,0,0
3393227,9211,1935996,08-05-2017,07-06-2017,1,15,745,20,20,664.45,0
3681360,7016,2104224,12-07-2017,11-08-2017,1,15,1245,0,0,0,0
4537493,6570,2214204,19-08-2017,18-09-2017,0,15,745,0,5,567.15,0
2699707,10252,1583292,15-12-2016,14-01-2017,1,15,745,0,0,21.3,0
3085813,6839,2123592,19-07-2017,18-08-2017,1,15,495,0,0,0,0
3660133,3990,2011332,08-06-2017,07-07-2017,1,15,995,15,30,874.3,0
1252907,8733,1230612,09-07-2016,08-08-2016,1,50,1745,130,210,6811.9,5
1994507,3237,1290672,06-08-2016,05-09-2016,0,15,995,20,35,2111.5,5
2956027,9495,2044992,21-06-2017,20-07-2017,1,15,745,0,0,0,0
3120427,10888,1751112,25-02-2017,24-03-2017,1,15,1745,0,0,7.5,0
1900107,753,1249152,18-07-2016,17-08-2016,1,50,1745,15,75,1100.35,0
2471493,8810,1453524,18-10-2016,17-11-2016,1,15,1495,0,0,0,0
5371520,10346,2573964,18-12-2017,17-01-2018,0,15,995,100,215,3189.15,0
6038640,10513,2789832,23-02-2018,22-03-2018,1,15,995,5,5,737,5
5739227,7821,2445444,05-11-2017,28-11-2017,0,15,995,50,195,1797.75,0
1677760,6044,1149612,07-06-2016,06-07-2016,1,15,495,0,0,6.45,0
2496800,495,2236728,28-08-2017,17-09-2017,0,15,495,90,150,1165.25,0
2571147,166,1928724,05-05-2017,04-06-2017,1,15,745,0,0,693.05,0
2676347,11193,1475148,27-10-2016,26-11-2016,1,15,495,5,5,595.2,5
2808480,2017,2293224,17-09-2017,16-10-2017,1,15,745,65,105,4153.1,0
3456187,5596,2472636,15-11-2017,14-12-2017,1,15,1495,125,200,3886.55,0
4451227,10286,2181816,08-08-2017,07-09-2017,1,15,1495,0,0,0,0
1081680,1580,2200668,15-08-2017,14-09-2017,1,15,1245,1525,1700,47829.55,20
4103200,5722,2376996,15-10-2017,14-11-2017,1,15,1245,40,55,3004.85,0
4004347,7484,1964268,19-05-2017,08-06-2017,0,15,1245,0,0,288.8,5
2231067,3875,1364208,12-09-2016,11-10-2016,1,15,1745,0,0,0,0
2168160,7038,1283040,03-08-2016,02-09-2016,1,15,1495,80,115,2649,5
2743227,7032,1627980,03-01-2017,06-01-2017,0,15,495,0,0,0,0
2554880,9520,1685700,31-01-2017,28-02-2017,1,15,495,0,0,0,0
3850107,10001,2000100,03-06-2017,21-06-2017,0,15,1245,0,10,425.6,0
5016427,791,2828448,06-03-2018,05-04-2018,0,15,995,45,70,1523.1,5
5220747,3955,2684700,23-01-2018,09-02-2018,0,15,1495,245,435,10221.75,0
5624507,10580,2801760,27-02-2018,05-03-2018,0,15,1245,0,0,0,0
1769173,5438,1193424,22-06-2016,21-07-2016,1,15,1745,0,0,37.5,0
4764933,8878,2387004,19-10-2017,18-11-2017,1,15,995,0,340,9053.1,30
5293067,2756,2329644,29-09-2017,28-10-2017,1,15,1495,15,130,2334.15,5
4746080,4250,2273424,10-09-2017,19-09-2017,0,50,2995,15,70,2470,5
6042827,7155,2595588,23-12-2017,22-01-2018,1,15,995,15,30,1385.1,0
7297680,9407,2832468,07-03-2018,06-04-2018,0,15,1495,105,150,2777.1,0
2123867,9309,1541652,27-11-2016,26-12-2016,1,15,1745,0,0,0,0
2595733,10598,2638104,08-01-2018,07-02-2018,1,15,745,220,300,9221.2,0
3076560,11304,1807524,18-03-2017,17-04-2017,1,15,1245,50,75,1753.5,0
3708400,2771,2285460,15-09-2017,29-09-2017,0,15,745,5,5,538.65,0
4148400,3787,2000616,03-06-2017,02-07-2017,1,15,1245,90,105,2832.45,0
4336240,1815,2228844,25-08-2017,02-09-2017,0,15,495,0,0,177.65,0
2042080,8510,1956696,17-05-2017,16-06-2017,1,15,1245,155,285,1702.2,0
3313493,2173,1901412,25-04-2017,19-05-2017,0,15,1245,35,45,1271.55,0
3341653,8183,1837284,29-03-2017,28-04-2017,1,15,1745,20,20,668.8,0
3774693,7309,2138040,23-07-2017,10-08-2017,0,15,495,0,0,15.2,0
3087760,6013,1735896,19-02-2017,18-03-2017,1,15,1745,85,125,4224.3,0
4075147,6607,2062044,27-06-2017,26-07-2017,1,15,495,5,5,59.85,5
4451227,9829,2358060,08-10-2017,07-11-2017,1,15,1495,0,0,0,0
5474480,5720,2473164,15-11-2017,14-12-2017,1,15,1495,145,300,4608,0
1781200,9150,1200780,25-06-2016,29-06-2016,0,15,745,0,0,0,0
3987040,2130,2773800,18-02-2018,17-03-2018,0,15,495,5,20,646.95,5
5540160,274,2394624,21-10-2017,20-11-2017,1,15,995,50,75,2442.3,20
6729093,8696,2780628,21-02-2018,23-02-2018,0,15,995,10,10,737.75,0
7330533,5734,2840196,09-03-2018,08-04-2018,0,15,995,25,50,1615.3,5
3397920,1317,1846716,01-04-2017,30-04-2017,1,15,495,5,5,678.4,0
4042080,8893,2601024,24-12-2017,23-01-2018,1,15,1245,0,0,0,0
2209173,838,1355328,08-09-2016,07-10-2016,1,15,495,0,0,0,0
2334373,8069,1474944,27-10-2016,26-11-2016,1,15,1245,0,0,0,0
3259573,6353,2120280,18-07-2017,17-08-2017,1,15,1495,0,10,863.55,0
3610960,3374,1901928,25-04-2017,24-05-2017,1,15,745,10,20,383.6,0
5876560,9287,2572404,17-12-2017,14-01-2018,0,15,995,55,70,4818.4,15
2364267,1193,1416468,01-10-2016,05-10-2016,0,15,745,0,5,76.95,5
4382640,3773,2073528,30-06-2017,01-07-2017,0,15,745,0,0,128.25,0
1346453,9295,2583972,21-12-2017,20-01-2018,1,15,1245,0,0,17.1,0
1862747,2818,1714500,11-02-2017,13-02-2017,0,15,745,0,5,234,5
1884720,1629,1181616,16-06-2016,15-07-2016,1,15,1495,350,435,10319.85,10
2348800,3805,1483464,30-10-2016,29-11-2016,1,15,1495,0,0,0,0
2366000,3901,1551720,01-12-2016,30-12-2016,1,15,1745,0,75,2562.3,0
3336293,4578,1911336,28-04-2017,27-05-2017,1,15,1245,45,40,815.15,0
4176000,7749,2266392,08-09-2017,07-10-2017,1,15,495,60,65,2736.8,5
769947,11072,1200984,25-06-2016,24-07-2016,1,15,745,110,180,4512,15
3692773,9530,2113884,15-07-2017,14-08-2017,1,15,745,0,40,2811.05,0
6282667,6292,2563896,15-12-2017,14-01-2018,1,15,1745,75,180,3300.65,0
7099173,2185,2877144,21-03-2018,20-04-2018,0,15,995,5,20,360.4,0
1767627,11223,1321704,22-08-2016,21-09-2016,1,15,1495,40,65,6858.6,0
1933173,4314,1826544,25-03-2017,24-04-2017,1,15,1745,425,550,6502.25,0
2433680,8287,1509636,11-11-2016,10-12-2016,1,15,745,0,0,0,0
4225680,7822,2501484,25-11-2017,28-11-2017,0,15,1495,0,5,295.2,0
4794640,7102,2850972,13-03-2018,12-04-2018,0,15,1495,0,180,1440.1,0
5658747,1320,2422044,30-10-2017,29-11-2017,0,15,995,20,50,1729,0
2180480,6290,1495512,04-11-2016,23-11-2016,0,50,2495,0,60,4703.4,0
2558987,6014,2522784,02-12-2017,01-01-2018,1,15,495,0,0,0,0
2803627,9999,1660800,19-01-2017,18-02-2017,1,15,745,115,170,4425.6,0
4872187,605,2219880,22-08-2017,21-09-2017,1,15,1745,10,50,972.8,0
4957840,7673,2245908,31-08-2017,30-09-2017,1,15,995,10,45,1444,0
2042800,9152,2376588,15-10-2017,14-11-2017,1,15,745,0,0,0,0
3189307,7444,2543220,09-12-2017,08-01-2018,1,15,995,0,245,18675.6,0
4940000,865,2238960,29-08-2017,28-09-2017,1,15,995,105,145,2558.25,10
1407067,6619,1669752,22-01-2017,21-02-2017,0,15,495,0,100,1864.5,5
1561227,9429,1695000,03-02-2017,02-03-2017,1,15,745,25,85,2009,0
2796747,2172,1579776,14-12-2016,13-01-2017,1,15,1495,10,105,1664.6,10
3855413,901,1923492,03-05-2017,02-06-2017,1,15,1495,0,175,985.95,0
4713520,1267,2258976,05-09-2017,04-10-2017,1,15,1745,20,45,1470.6,0
4986373,9820,2253912,02-09-2017,01-10-2017,1,15,995,30,65,2778.75,0
6732187,6952,2682204,21-01-2018,20-02-2018,1,15,995,45,70,2926,0
1591893,3073,1948836,13-05-2017,12-06-2017,1,15,745,20,25,1757.2,15
2089147,579,1258452,22-07-2016,21-08-2016,1,15,1745,35,35,1006.15,5
2980533,2927,2059296,25-06-2017,24-07-2017,1,15,495,135,180,4558.3,20
3292800,5447,1972188,23-05-2017,07-06-2017,0,15,745,0,0,0,0
5426987,4306,2466540,12-11-2017,13-11-2017,0,15,1245,20,20,264.6,0
4900267,2693,2655888,13-01-2018,08-02-2018,0,15,1245,35,70,3300.9,10
4900267,7574,2655888,13-01-2018,12-02-2018,0,15,1245,35,70,3737.55,10
952853,6568,1543272,28-11-2016,27-12-2016,1,15,1495,390,540,12370.5,20
1134427,8484,1489632,02-11-2016,01-12-2016,1,15,745,10,40,515,5
1736587,3888,1312848,18-08-2016,12-09-2016,0,15,495,0,0,345,0
2413173,2151,1567752,08-12-2016,07-01-2017,1,15,745,0,0,0,0
4605733,4860,2144436,26-07-2017,25-08-2017,1,15,1495,135,260,5049.9,0
1594613,10932,1100532,14-05-2016,13-06-2016,1,15,1495,100,135,10422.7,25
963413,228,1831932,27-03-2017,26-04-2017,1,15,745,75,115,2509,0
1780293,10538,1610940,25-12-2016,24-01-2017,1,15,495,0,0,0,0
2729813,920,1914516,29-04-2017,28-05-2017,1,15,495,0,0,0,0
3414560,470,1786392,10-03-2017,09-04-2017,1,15,495,15,10,608.25,0
5248213,4898,2502420,26-11-2017,25-12-2017,1,15,1745,0,705,15249.3,0
2145413,5416,1277232,30-07-2016,01-08-2016,0,15,1495,10,5,151.2,0
1860267,7548,1456428,19-10-2016,18-11-2016,1,15,745,170,140,7065.6,15
2674240,10863,2036124,17-06-2017,20-06-2017,0,15,745,5,10,26,0
2852960,2133,2060532,26-06-2017,13-07-2017,0,15,1745,40,60,1442.05,0
3297893,9251,2137824,23-07-2017,22-08-2017,1,15,745,0,25,569.5,0
6636560,5859,2759472,14-02-2018,13-03-2018,1,15,1745,0,690,21040.6,15
2873840,5249,1761432,01-03-2017,28-03-2017,0,15,495,55,175,1280.2,0
4195147,9364,2458884,10-11-2017,09-12-2017,1,15,495,0,0,0,0
6693147,11055,2775864,19-02-2018,18-03-2018,1,15,995,60,85,4373.2,10
917413,6275,2029248,15-06-2017,14-07-2017,0,15,1745,0,210,8766.6,15
3259573,5834,1884732,18-04-2017,17-05-2017,1,15,1495,0,0,164.4,0
4161947,2734,2636568,07-01-2018,06-02-2018,1,15,745,470,930,20079.2,10
7037653,10318,2766624,16-02-2018,21-02-2018,0,15,1745,0,15,721.05,0
2165360,1741,1282836,03-08-2016,02-09-2016,1,15,745,55,105,2794.05,0
1918347,3437,2310708,23-09-2017,22-10-2017,1,15,1495,0,0,0,0
2837333,4733,1603992,23-12-2016,22-01-2017,1,15,745,0,0,0,0
4280213,1524,2303688,21-09-2017,20-10-2017,1,15,1745,75,195,4565.7,0
2452880,3910,2263068,07-09-2017,06-10-2017,1,15,1245,260,325,7759.4,0
2720000,5643,1987836,29-05-2017,28-06-2017,1,15,1495,110,185,3132.45,0
3277040,4991,1737444,20-02-2017,19-03-2017,1,15,1495,140,140,2471.7,0
4350107,5713,2606220,28-12-2017,27-01-2018,1,15,1495,0,140,5883.3,5
4615573,3397,2503668,27-11-2017,26-12-2017,1,15,495,30,80,1481.2,0
631813,3281,1558332,03-12-2016,02-01-2017,1,15,495,0,55,2081.55,10
1898107,4042,1324800,24-08-2016,23-09-2016,1,15,745,20,115,5923.2,0
2852960,10323,1904772,26-04-2017,25-05-2017,1,15,1745,35,40,1118.9,0
3228880,1875,1952988,15-05-2017,14-06-2017,1,15,495,0,0,225.45,0
2696480,1498,1543476,28-11-2016,06-12-2016,0,15,1245,0,15,1501.65,0
2995360,9026,2419548,29-10-2017,28-11-2017,1,15,495,75,105,2270.3,10
1622240,6651,1969416,21-05-2017,20-06-2017,1,15,745,60,115,1251.6,0
1963173,826,1914312,29-04-2017,28-05-2017,1,15,745,0,0,0,0
1938347,4185,2317416,26-09-2017,25-10-2017,1,15,745,165,235,4823.7,0
1940133,117,1398156,26-09-2016,25-10-2016,0,15,1495,0,0,0,0
2639307,1097,1516464,15-11-2016,28-11-2016,0,15,745,15,30,735.3,5
3332133,7395,1832136,27-03-2017,26-04-2017,1,15,495,10,20,1442.9,0
5628213,1563,2505192,28-11-2017,30-11-2017,0,15,995,0,0,22.8,0
6293867,4954,2568372,16-12-2017,18-12-2017,0,15,1245,5,5,199.5,0
2704880,10316,1755696,27-02-2017,26-03-2017,1,15,745,0,0,0,0
3352827,10185,2169516,03-08-2017,02-09-2017,1,50,1495,0,270,4758.25,0
4233893,5996,2114088,15-07-2017,14-08-2017,1,15,745,80,150,4148.65,0
4859627,7347,2217048,20-08-2017,19-09-2017,1,15,995,455,420,7946.75,25
2024907,1502,1507260,10-11-2016,09-12-2016,1,15,1245,0,295,3866.5,0
3339493,2662,1914720,29-04-2017,28-05-2017,1,15,745,0,10,12.8,0
3822213,10587,1988844,29-05-2017,28-06-2017,1,15,745,5,5,108.55,5
3954987,11247,2278860,13-09-2017,12-10-2017,1,15,495,20,55,1223.6,0
5441947,11219,2655684,13-01-2018,12-02-2018,1,15,1245,100,75,4270.15,5
1393013,7765,1387908,23-09-2016,22-10-2016,0,15,745,60,210,3184.3,5
1845200,4636,1567548,08-12-2016,07-01-2017,1,15,745,0,0,0,0
1933173,4535,2059212,25-06-2017,24-07-2017,1,15,1745,230,350,9909.6,5
2704613,9241,1612980,27-12-2016,10-01-2017,0,15,1745,0,0,0,0
2791707,5210,2022732,13-06-2017,12-07-2017,1,15,495,0,120,992.35,0
2801093,10225,1586844,16-12-2016,15-01-2017,1,50,2245,105,210,6771.6,15
3173120,7932,1934736,07-05-2017,06-06-2017,0,15,745,0,50,1235.85,0
6813200,11378,2805996,28-02-2018,27-03-2018,1,15,1495,35,65,2014.8,5
3247600,3729,1729272,17-02-2017,16-03-2017,1,15,745,0,40,2129.05,0
4634853,9233,2151960,28-07-2017,27-08-2017,1,15,495,20,80,2317.4,0
4851173,7674,2296776,19-09-2017,18-10-2017,1,15,1495,70,140,4326.3,0
2097467,3998,1260576,23-07-2016,25-07-2016,0,15,1495,0,0,10.65,0
3189547,7940,2338776,01-10-2017,30-10-2017,1,15,1495,10,40,2476.65,0
3772320,11009,1932612,06-05-2017,05-06-2017,1,15,495,55,60,1087.2,15
4161627,6348,2005368,06-06-2017,05-07-2017,1,15,1745,85,125,2060.8,0
6365227,9325,2589816,22-12-2017,21-01-2018,1,15,995,10,30,807.55,0
1324320,11087,2732952,06-02-2018,05-03-2018,1,15,1245,465,735,15586.05,10
2269120,4150,1452288,17-10-2016,16-11-2016,1,15,495,0,0,0,0
2404720,195,1430796,07-10-2016,06-11-2016,1,15,495,0,70,1738.1,0
2512693,894,1611156,25-12-2016,24-01-2017,1,15,1245,0,0,0,0
5366667,2579,2904960,28-03-2018,27-04-2018,0,15,1245,5,5,448.05,0
1161840,9147,1313052,18-08-2016,17-09-2016,0,50,1745,5,285,10925.05,65
1976347,7391,2432640,02-11-2017,01-12-2017,1,15,495,0,0,0,0
3714347,8088,1880352,15-04-2017,14-05-2017,1,15,495,0,5,304.95,0
3851093,553,2172612,04-08-2017,03-09-2017,1,15,495,195,215,6491.75,25
2415200,11380,2450892,08-11-2017,07-12-2017,1,15,745,0,0,0,0
4130293,1111,2168784,02-08-2017,09-08-2017,0,15,745,25,95,900.2,0
5810133,3700,2466744,12-11-2017,11-12-2017,1,15,1745,40,135,5086.6,20
1529600,6752,1569912,09-12-2016,08-01-2017,1,15,495,40,155,2572.1,0
2026373,5018,1297152,10-08-2016,22-08-2016,0,15,745,0,0,0,0
2265920,4024,1310976,17-08-2016,12-09-2016,0,15,1495,350,425,17236.6,5
2447733,4948,1879428,15-04-2017,14-05-2017,1,15,745,0,10,935.2,0
2963813,3530,1895808,22-04-2017,21-05-2017,1,15,1495,100,325,808.75,0
3243680,10565,1882476,16-04-2017,15-05-2017,1,15,1745,5,15,454.75,0
4086960,4336,2619120,31-12-2017,30-01-2018,1,50,1495,55,180,7930.4,0
4884213,5367,2315148,24-09-2017,28-09-2017,0,15,995,0,25,298.65,0
1236160,6302,1529412,20-11-2016,30-11-2016,0,15,745,0,0,0,0
1045067,2507,1355124,08-09-2016,07-10-2016,1,15,995,65,115,5737.1,0
2404213,3411,1372116,16-09-2016,15-10-2016,1,15,745,25,145,5961.6,10
2939040,8854,1591632,18-12-2016,17-01-2017,1,15,1245,0,0,0,0
4590187,1267,2595276,23-12-2017,22-01-2018,1,15,495,180,320,8772.85,5
4560480,3857,2131548,21-07-2017,20-08-2017,1,15,495,85,90,348,0
4618427,6565,2412444,27-10-2017,26-11-2017,0,50,2995,10,35,867.35,0
4929947,3000,2503740,27-11-2017,26-12-2017,1,15,995,10,140,2821.5,0
5606000,2282,2810460,01-03-2018,28-03-2018,1,15,1245,170,320,10316.8,15
1023520,2810,2222340,23-08-2017,22-09-2017,1,15,745,0,0,0,0
988987,1036,2509260,29-11-2017,28-12-2017,1,15,745,0,270,11695.8,20
3756267,8195,1893768,21-04-2017,10-05-2017,0,15,995,5,5,90.95,0
4864907,8775,2300412,20-09-2017,28-09-2017,0,15,1245,0,15,961.4,0
398800,89,1864524,08-04-2017,07-05-2017,0,15,1495,0,0,195.2,5
1902187,239,1190016,19-06-2016,18-07-2016,1,50,2495,60,165,6233.1,0
3086827,8676,2386692,19-10-2017,18-11-2017,1,15,1495,180,240,14091.65,20
4578747,11229,2219796,22-08-2017,21-09-2017,1,15,745,0,5,296.4,0
2646907,9235,1725720,16-02-2017,15-03-2017,1,15,495,0,0,0,0
2862507,2454,1542468,27-11-2016,26-12-2016,1,15,495,35,50,2044.8,25
3613467,9287,1859664,06-04-2017,05-05-2017,1,15,1745,35,55,218.75,5
5133787,8744,2472960,15-11-2017,14-12-2017,1,15,1245,65,130,3652.65,0
4718320,4956,2444904,05-11-2017,04-12-2017,1,15,495,25,25,1325.25,0
1876400,5747,1368852,15-09-2016,14-10-2016,1,15,745,0,35,4188.6,0
2242853,6038,1676364,26-01-2017,25-02-2017,1,15,1745,40,115,2231.55,0
4740160,7657,2359584,09-10-2017,08-11-2017,0,15,995,155,180,9316.65,0
7264000,5090,2825772,04-03-2018,03-04-2018,0,50,2995,40,50,2591.6,5
1898107,7861,2225460,24-08-2017,08-09-2017,0,15,745,0,25,547.2,0
2435227,5251,1509708,11-11-2016,28-11-2016,0,50,2995,40,65,2679.6,5
4263600,818,2119236,17-07-2017,08-08-2017,0,15,495,20,40,1179,0
5122587,3623,2659356,14-01-2018,13-02-2018,0,15,995,25,80,896.8,0
1515333,2198,1953192,15-05-2017,14-06-2017,1,15,495,110,155,801.65,20
2909573,224,1640028,09-01-2017,08-02-2017,1,15,1495,30,50,2705.1,0
3563947,6818,2241432,30-08-2017,29-09-2017,1,15,1495,25,50,2821.5,0
3568640,7107,2707980,30-01-2018,28-02-2018,1,15,495,20,40,1193.2,0
4359600,3571,2394312,21-10-2017,20-11-2017,1,15,495,5,45,737.2,0
2402453,1381,1353240,07-09-2016,06-10-2016,1,15,1745,60,65,4457.7,5
3372187,10527,2085144,04-07-2017,03-08-2017,1,15,745,0,0,0,0
3427493,5301,1789608,11-03-2017,28-03-2017,0,15,1245,15,25,797.95,5
1098293,8523,1438320,11-10-2016,10-11-2016,1,15,1245,0,0,0,0
1259227,2201,1836048,29-03-2017,28-04-2017,0,15,1495,0,0,0,0
1797680,7420,2065068,28-06-2017,10-07-2017,0,15,745,20,10,510.8,0
2955627,1800,1667016,21-01-2017,20-02-2017,1,15,1745,0,0,0,0
3108373,7344,2492688,22-11-2017,21-12-2017,1,15,745,145,220,3389.6,0
3269867,8223,1963476,19-05-2017,23-05-2017,0,15,495,0,0,18.3,0
4049120,8138,2897184,25-03-2018,24-04-2018,0,15,1245,0,0,0,0
1762720,4434,1320672,21-08-2016,20-09-2016,1,50,1745,65,120,15256.8,0
2399947,8097,2736564,07-02-2018,06-03-2018,0,15,745,0,0,0,0
2331280,9132,1540356,26-11-2016,25-12-2016,1,15,495,0,0,0,0
2820373,9535,1735692,19-02-2017,02-03-2017,0,15,1745,10,20,936,0
3000613,10453,1684908,30-01-2017,10-02-2017,0,15,1495,50,90,2417.55,0
1363253,11147,1255608,21-07-2016,20-08-2016,1,15,1495,170,155,6543.9,0
1914400,8166,1464708,22-10-2016,21-11-2016,1,15,495,0,0,0,0
3205547,11406,1715256,11-02-2017,10-03-2017,1,15,745,0,0,10.65,0
3282800,2498,2310912,23-09-2017,22-10-2017,1,15,495,0,5,433.2,0
4201493,8739,2017680,10-06-2017,09-07-2017,1,15,495,50,95,1760.05,0
4420880,10899,2175924,05-08-2017,14-08-2017,0,15,745,0,0,119.7,0
1827813,4983,2342004,03-10-2017,02-11-2017,1,15,495,0,140,3646.5,0
2913147,4185,2194524,12-08-2017,11-09-2017,1,15,495,0,5,53.2,0
4104320,55,1991544,31-05-2017,30-06-2017,1,15,495,40,80,1306.1,0
4934507,7280,2235864,27-08-2017,28-08-2017,0,15,1245,10,20,222.3,0
7250507,7374,2821932,03-03-2018,02-04-2018,0,15,1995,25,75,3312,10
7464107,8102,2871084,18-03-2018,17-04-2018,0,15,1495,0,5,468.9,0
2846720,5753,1975056,24-05-2017,26-05-2017,0,15,495,0,0,0,0
3150453,9936,1761636,01-03-2017,09-03-2017,0,15,495,50,85,687.8,0
3328240,753,1754880,26-02-2017,25-03-2017,1,15,1745,110,170,3103.2,0
3220107,729,2755116,13-02-2018,12-03-2018,1,15,1745,0,0,0,0
3519680,11178,1900596,24-04-2017,23-05-2017,1,15,495,5,0,152,0
4589147,595,2138832,23-07-2017,22-08-2017,1,15,495,20,30,1966.5,0
6756800,7327,2892300,24-03-2018,23-04-2018,0,50,2995,30,65,2675.5,0
1621173,4683,1595748,21-12-2016,20-01-2017,1,15,745,45,105,2044.8,0
1925787,8124,2056020,24-06-2017,23-07-2017,0,15,1245,65,65,1723.7,0
4260427,10018,2036328,17-06-2017,16-07-2017,1,15,745,55,95,678,10
1886773,1372,1181820,16-06-2016,20-06-2016,0,15,745,5,5,31.3,0
1976347,1354,1626984,02-01-2017,01-02-2017,1,15,495,0,0,0,0
2232587,4574,1717440,12-02-2017,11-03-2017,1,15,495,0,0,276,0
2826747,2677,2873580,20-03-2018,19-04-2018,0,15,1745,0,0,0,0
4114853,1804,2011644,08-06-2017,27-06-2017,0,15,995,35,65,1260,0
4221067,4017,2026152,14-06-2017,27-06-2017,0,15,745,10,10,133.6,0
2722507,4356,2911044,29-03-2018,28-04-2018,0,15,1745,0,0,0,0
2635973,1262,2285256,15-09-2017,14-10-2017,1,15,495,0,0,0,0
2703120,5069,1908156,27-04-2017,26-05-2017,1,15,495,15,10,551.1,0
2977120,2165,1867020,09-04-2017,08-05-2017,1,15,995,15,15,719.8,5
4227920,8449,2199132,14-08-2017,13-09-2017,1,15,745,35,65,1556.1,0
2708880,315,1756932,28-02-2017,27-03-2017,1,15,495,0,0,0,0
2664960,9465,1459428,20-10-2016,16-11-2016,0,15,495,5,5,2486.4,5
4290347,8691,2245704,31-08-2017,21-09-2017,0,15,995,0,10,646.95,0
4675173,10883,2253192,02-09-2017,01-10-2017,1,15,1245,85,190,3534,0
4860933,5842,2752656,11-02-2018,10-03-2018,1,15,1745,0,0,0,0
5015387,2668,2352132,06-10-2017,05-11-2017,1,15,995,60,115,3269.8,5
6525093,7484,2621244,02-01-2018,01-02-2018,1,15,995,20,45,1586.5,0
1838080,6968,1422696,04-10-2016,03-11-2016,1,15,495,55,155,14371.6,0
2703120,7836,2320572,27-09-2017,26-10-2017,1,15,495,35,90,1651.1,0
3618560,3910,2004168,05-06-2017,04-07-2017,1,15,995,10,10,357.2,0
4524747,7485,2476416,16-11-2017,15-12-2017,1,15,1745,0,0,0,0
5416267,5090,2364216,11-10-2017,31-10-2017,0,15,995,15,80,1031.8,0
924533,11147,1130520,29-05-2016,02-06-2016,0,15,745,0,0,0,5
1648133,5387,1074144,29-04-2016,28-05-2016,1,15,745,100,125,1848,0
4291067,10284,2045784,21-06-2017,17-07-2017,0,15,495,0,10,484.5,0
4834880,4331,2383404,18-10-2017,17-11-2017,1,15,995,65,120,2106.75,0
7318053,7389,2836332,08-03-2018,07-04-2018,0,15,1995,70,130,2074.85,5
1046133,9627,1771932,04-03-2017,03-04-2017,1,15,495,0,0,0,0
2551920,4412,1623048,31-12-2016,30-01-2017,1,50,1495,0,490,17721.75,0
2768187,6148,1504656,09-11-2016,08-12-2016,1,15,495,5,15,735.3,5
4976240,9578,2915544,29-03-2018,28-04-2018,0,15,995,0,0,81.9,0
1968400,4575,1215540,01-07-2016,30-07-2016,1,15,1245,0,210,4979.35,25
2223067,10591,2550384,12-12-2017,10-01-2018,0,15,495,10,25,833.9,0
2534293,2704,2237964,29-08-2017,28-09-2017,1,15,495,5,5,205.2,0
3506133,6264,2496540,23-11-2017,22-12-2017,1,15,745,0,0,32.2,5
3768907,7962,2629140,05-01-2018,04-02-2018,0,15,495,0,0,0,0
3989227,4845,1960464,18-05-2017,17-06-2017,1,15,745,5,10,798.6,0
4729413,8323,2260296,06-09-2017,05-10-2017,1,15,995,0,0,0,0
880293,359,1384536,22-09-2016,21-10-2016,0,15,1245,0,110,5566.1,5
2789040,9855,2849580,12-03-2018,11-04-2018,0,15,745,0,10,595.45,15
6299120,8194,2863908,16-03-2018,15-04-2018,0,15,1245,75,135,3793.35,15
2404720,1112,1702236,07-02-2017,16-02-2017,0,15,495,0,15,718.9,0
2294000,10776,1379448,20-09-2016,14-10-2016,0,50,1495,0,0,676.7,25
2920987,7282,1643448,11-01-2017,10-02-2017,1,50,2995,130,480,21658.55,55
3749680,11052,2390760,20-10-2017,19-11-2017,1,15,1495,50,70,5205.5,15
4227307,1329,2111064,14-07-2017,13-08-2017,1,15,495,20,15,744.8,0
4317387,6401,2053380,23-06-2017,24-06-2017,0,15,1495,0,5,102.6,5
6974800,5676,2844108,10-03-2018,09-04-2018,0,15,995,65,110,1341.75,20
1703733,479,1364136,12-09-2016,11-10-2016,1,15,745,180,270,6834.1,0
1988347,10672,1222284,04-07-2016,14-07-2016,0,15,745,15,30,1591.2,0
2234880,5563,1512324,12-11-2016,11-12-2016,1,15,745,80,140,4238.7,0
2309600,4180,1538928,25-11-2016,24-12-2016,1,15,1745,0,225,6784.05,15
2692773,2108,1684704,30-01-2017,21-02-2017,0,15,495,0,0,0,0
3628347,5795,1932408,06-05-2017,05-06-2017,1,15,495,0,0,0,0
3763253,1720,1971360,22-05-2017,21-06-2017,1,15,495,5,20,464.3,0
3963893,1415,1957416,17-05-2017,13-06-2017,0,15,495,10,15,559.9,5
4069467,7634,1981836,26-05-2017,25-06-2017,1,15,495,55,110,903.65,0
1091627,4231,1357440,09-09-2016,21-09-2016,0,15,1495,5,15,278.4,0
421200,7087,2228640,25-08-2017,24-09-2017,1,15,1245,90,110,4742.2,0
2606773,828,1504452,09-11-2016,08-12-2016,1,15,495,45,100,2035.2,0
3072240,2089,1651872,13-01-2017,13-02-2017,1,50,2995,0,480,18728.6,55
2803627,8960,1963272,19-05-2017,18-06-2017,1,15,745,60,75,1954,0
4728293,2952,2532204,06-12-2017,05-01-2018,1,15,995,5,20,553.85,5
